module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M038d7958c07f	11	1	2	['2629', '10395']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_HINDBRAIN_MORPHOGENESIS']	2629;10395	fgsea_msigdb_C5_GO_BP_entrez:GOBP_HINDBRAIN_MORPHOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	a6607c97be03	811fd28551fa	038d7958c07f	0.984375	1	1	term_survival:min
M03988de087fd	12	1	6	['101', '100', '2737', '3718', '578', '1676']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_THYMOCYTE_APOPTOTIC_PROCESS']	101;100;2737;3718;578;1676	fgsea_msigdb_C5_GO_BP_entrez:GOBP_THYMOCYTE_APOPTOTIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	04bc1ff2d383	e993de6495c9	03988de087fd	0.875	1	1	term_survival:min
M03b7ace5ebff	13	1	3	['5213', '5232', '5224']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUCOSE_CATABOLIC_PROCESS']	5213;5232;5224	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUCOSE_CATABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	dd62129eed14	a2d5e8677905	03b7ace5ebff	0.984375	1	1	term_survival:min
M03f8cba0ee08	14	1	4	['5515', '5213', '5232', '5224']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE']	5515;5213;5232;5224	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	9a2d96ec8c0d	932246c2f66d	03f8cba0ee08	0.9375	1	1	term_survival:min
M041aa7f832f2	15	1	2	['284', '347']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS']	284;347	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	f0432f037b98	bd637ca41476	041aa7f832f2	0.953125	1	1	term_survival:min
M04416635e29b	16	1	3	['11143', '1602', '8317']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION']	11143;1602;8317	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	e17e8f7219ab	abf1df744b63	04416635e29b	0.921875	1	1	term_survival:min
M04537d958a73	17	1	4	['5621', '4502', '1356', '6341']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS']	5621;4502;1356;6341	fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	52991deeac3a	134a97f0764f	04537d958a73	1.0	1	1	term_survival:min
M045b00c17bcc	18	1	2	['4538', '4709']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY']	4538;4709	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	2aef5477eadd	2f907a5628a2	045b00c17bcc	0.765625	1	1	term_survival:min
M04f2adcaedcb	19	1	3	['2263', '3815', '4855']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION']	2263;3815;4855	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	b271a7b0ef62	b96b46989932	04f2adcaedcb	0.96875	1	1	term_survival:min
M0550020b37d9	20	1	7	['2876', '4000', '8996', '5716', '1191', '2395', '578']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA']	2876;4000;8996;5716;1191;2395;578	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	b4b94f2cd17d	9069e5653dd5	0550020b37d9	1.0	1	1	term_survival:min
M05750dbfe85c	21	1	2	['5641', '6572']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION']	5641;6572	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	145c3a98de45	2c6193b69cd6	05750dbfe85c	0.96875	1	1	term_survival:min
M0596dd9285f7	22	1	4	['444', '9001', '3208', '6786']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY']	444;9001;3208;6786	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	9a7a2b4acb62	7c3f9fad56fa	0596dd9285f7	0.90625	1	1	term_survival:min
M06efacb8e48a	23	1	7	['3553', '5465', '5581', '215', '1374', '9746', '6343']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS']	3553;5465;5581;215;1374;9746;6343	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	e71823c60d5d	ed46a90b740d	06efacb8e48a	0.984375	1	1	term_survival:min
M06f17f597c54	24	1	2	['7088', '1048']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_ANOIKIS']	7088;1048	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	227d294d54ce	ffe380fcaec1	06f17f597c54	0.953125	1	1	term_survival:min
M074dddbdea80	25	1	4	['8301', '3753', '2664', '10434']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE']	8301;3753;2664;10434	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	4454d3eccdf0	f93640598efb	074dddbdea80	0.921875	1	1	term_survival:min
M0781d235c691	26	1	19	['8678', '8878', '11337', '10273', '6721', '3099', '706', '11140', '10533', '10075']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOPHAGY']	8678;8878;11337;10273;6721;3099;706;11140;10533;10075	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOPHAGY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	714b3699b1e5	51c1637df7ca	0781d235c691	0.921875	1	1	term_survival:min
M079f4f344f4b	27	1	6	['5578', '6683', '1861', '2852', '5048', '8815']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEAR_MEMBRANE_ORGANIZATION']	5578;6683;1861;2852;5048;8815	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	6562e034396f	11fd689b4a09	079f4f344f4b	0.84375	1	1	term_survival:min
M081dfbfa9699	28	1	1	['7314']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_HYPOTHALAMUS_DEVELOPMENT']	7314	fgsea_msigdb_C5_GO_BP_entrez:GOBP_HYPOTHALAMUS_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	f219ce03e6d6	b6f6b6715fae	081dfbfa9699	0.78125	1	1	term_survival:min
M08c6183e1c9f	29	2	13	['1020', '8678', '8239', '9341', '3949', '5771', '819', '4734', '10564', '43']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RECEPTOR_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_RECEPTOR_RECYCLING']	1020;8678;8239;9341;3949;5771;819;4734;10564;43	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RECEPTOR_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_RECEPTOR_RECYCLING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	5ccecb70b36f	c9b86b09e89d	08c6183e1c9f	0.84375	2	2	term_survival:min
M08dd26c823d4	30	1	9	['9378', '5649', '6347', '2905', '10368', '10369', '2902', '2904', '2906']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC']	9378;5649;6347;2905;10368;10369;2902;2904;2906	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	dc5d1f2ec5a0	949edd74e64e	08dd26c823d4	0.9375	1	1	term_survival:min
M08f7dae2598a	31	1	5	['4613', '2249', '6660', '2251', '8538']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARTILAGE_CONDENSATION']	4613;2249;6660;2251;8538	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARTILAGE_CONDENSATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	9c0b81c32c7b	c6153976c940	08f7dae2598a	0.96875	1	1	term_survival:min
M098263ba4e30	32	1	3	['6433', '10921', '6432']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING']	6433;10921;6432	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	6a166299614d	12c0cdec99d1	098263ba4e30	0.984375	1	1	term_survival:min
M09c1ccde401b	33	1	5	['3549', '3815', '4856', '5271', '3801']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_CELL_ADHESION']	3549;3815;4856;5271;3801	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_CELL_ADHESION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	05292432801e	c7cf56683fad	09c1ccde401b	1.0	1	1	term_survival:min
M0b0922a2a049	34	2	8	['6423', '7430', '2066', '5314', '10427', '2295', '10640', '1741']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM']	6423;7430;2066;5314;10427;2295;10640;1741	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	113ef983d9ab	ed52533099e7	0b0922a2a049	0.953125	2	2	term_survival:min
M0b4cb4caf778	35	1	3	['7048', '468', '8563']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_HEMOPOIESIS']	7048;468;8563	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_HEMOPOIESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	ed1b120141f6	f41fdfc3ca96	0b4cb4caf778	0.984375	1	1	term_survival:min
M0b505550fbf9	36	1	16	['3553', '7494', '2255', '5747', '2303', '4504', '9146', '8322', '558', '7409']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY']	3553;7494;2255;5747;2303;4504;9146;8322;558;7409	fgsea_msigdb_C5_GO_BP_entrez:GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	825ec425ed04	babc28dc1bff	0b505550fbf9	0.953125	1	1	term_survival:min
M0b91d2ab30fa	37	1	6	['6363', '1654', '8780', '3663', '3454', '10561']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_VIRUS']	6363;1654;8780;3663;3454;10561	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_VIRUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	dad3979af31e	82c9647249e5	0b91d2ab30fa	0.890625	1	1	term_survival:min
M0bc72ea23560	38	1	34	['8195', '1001', '7101', '4070', '10083', '5459', '7466', '1280', '3766', '6096']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS']	8195;1001;7101;4070;10083;5459;7466;1280;3766;6096	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	05d4bd2989a8	23046d5b82b6	0bc72ea23560	0.9375	1	1	term_survival:min
M0cf19e116b1f	39	1	4	['2067', '2072', '10445', '7515']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE']	2067;2072;10445;7515	fgsea_msigdb_C5_GO_BP_entrez:GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	1c31dc96b7e7	4292951136f4	0cf19e116b1f	0.9375	1	1	term_survival:min
M0d02ed65501d	40	1	2	['7009', '7428']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA']	7009;7428	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	5c984dc972f8	2809ec4aebae	0d02ed65501d	0.96875	1	1	term_survival:min
M0d14441e4fdc	41	1	4	['4522', '445', '6472', '5832']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS']	4522;445;6472;5832	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	129dd2ec6e39	f84fc628dd59	0d14441e4fdc	0.921875	1	1	term_survival:min
M0d53d0be719d	42	2	84	['1906', '5566', '1902', '9693', '2692', '575', '9368', '5578', '2691', '2696']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY']	1906;5566;1902;9693;2692;575;9368;5578;2691;2696	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	0100da0886b7	136f229b17e7	0d53d0be719d	0.984375	2	2	term_survival:min
M0d8b64ae3da6	43	3	17	['10269', '2621', '2629', '3988', '3276', '1452', '7249', '5314', '10000', '10016']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_TOR_SIGNALING']	10269;2621;2629;3988;3276;1452;7249;5314;10000;10016	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING;fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING;fgsea_msigdb_C5_GO_BP_entrez:GOBP_TOR_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	d304ee02bd22	02911a8a11ac	0d8b64ae3da6	0.9375	3	3	term_survival:min
M0dcf502e5a95	44	1	4	['8564', '10550', '2911', '4735']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_L_GLUTAMATE_IMPORT']	8564;10550;2911;4735	fgsea_msigdb_C5_GO_BP_entrez:GOBP_L_GLUTAMATE_IMPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	9b4d88b2de9d	f3fb827d1ba5	0dcf502e5a95	1.0	1	1	term_survival:min
M0dd782503815	45	1	4	['5594', '9619', '338', '8622']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS']	5594;9619;338;8622	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	4f7974150e2b	f123443a7486	0dd782503815	0.921875	1	1	term_survival:min
M0df2f6c1ec24	46	1	4	['9378', '5649', '4884', '9379']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY']	9378;5649;4884;9379	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	e661f0d118dc	6657064a4f9a	0df2f6c1ec24	0.984375	1	1	term_survival:min
M0df46e6c5e18	47	1	6	['10524', '5314', '8841', '5080', '9700', '1639']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION']	10524;5314;8841;5080;9700;1639	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	8dacef8a1152	90e3334a1d1c	0df46e6c5e18	0.8125	1	1	term_survival:min
M0df96ee520a6	48	1	3	['6423', '6498', '6880']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE']	6423;6498;6880	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	eb42a03e7f01	67e49827689f	0df96ee520a6	0.953125	1	1	term_survival:min
M0e077030dc93	49	1	7	['8195', '6869', '583', '585', '8756', '6866', '1672']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CILIUM_MOVEMENT']	8195;6869;583;585;8756;6866;1672	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CILIUM_MOVEMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	5	0.14	138	20	b4172abaddb3	17b847441ea9	0e077030dc93	0.984375	1	1	term_survival:min
