module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M73b0f0f3aad8	19	1	45	['3313', '3417', '2230', '3418', '528', '5435', '581', '7416', '9868', '10312']	['fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION']	3313;3417;2230;3418;528;5435;581;7416;9868;10312	fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	91fbc463c26f	997f4f943fe2	73b0f0f3aad8	1.0	1	1	term_survival:min
M821d9dd60964	20	1	39	['1647', '226', '2878', '4023', '5209', '10010', '1031', '1282', '2184', '2820']	['fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS']	1647;226;2878;4023;5209;10010;1031;1282;2184;2820	fgsea_msigdb_H_entrez:HALLMARK_ADIPOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	b71bb8479b9d	b5a2992842be	821d9dd60964	0.96875	1	1	term_survival:min
M86dbbca009e6	21	2	64	['3569', '5292', '629', '1012', '1803', '2934', '3660', '4048', '4323', '462']	['fgsea_msigdb_H_entrez:HALLMARK_COAGULATION', 'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT']	3569;5292;629;1012;1803;2934;3660;4048;4323;462	fgsea_msigdb_H_entrez:HALLMARK_COAGULATION;fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	b33f56735886	21cc73671426	86dbbca009e6	0.921875	2	2	term_survival:min
M8a7cd8ab2d72	22	1	17	['4088', '3726', '7082', '3460', '5499', '6574', '7071', '1025', '1028', '2022']	['fgsea_msigdb_H_entrez:HALLMARK_TGF_BETA_SIGNALING']	4088;3726;7082;3460;5499;6574;7071;1025;1028;2022	fgsea_msigdb_H_entrez:HALLMARK_TGF_BETA_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	5c5f250cb5e3	bb6581956ecc	8a7cd8ab2d72	0.90625	1	1	term_survival:min
M923a6c3242ca	23	2	20	['4851', '894', '182', '2648', '4855', '9978', '1499', '1840', '1856', '3280']	['fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING', 'fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING']	4851;894;182;2648;4855;9978;1499;1840;1856;3280	fgsea_msigdb_H_entrez:HALLMARK_NOTCH_SIGNALING;fgsea_msigdb_H_entrez:HALLMARK_WNT_BETA_CATENIN_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	47d6b1782a2f	07b3bb9827af	923a6c3242ca	0.828125	2	2	term_survival:min
M9961352b5b75	24	2	61	['226', '3725', '9435', '960', '1289', '1843', '2745', '2817', '4233', '4627']	['fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS', 'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA']	226;3725;9435;960;1289;1843;2745;2817;4233;4627	fgsea_msigdb_H_entrez:HALLMARK_GLYCOLYSIS;fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	59797bb9a726	462d6ae04445	9961352b5b75	0.9375	2	2	term_survival:min
Ma2012cdd360f	25	1	53	['3553', '3593', '3624', '207', '356', '2113', '4153', '43', '4318', '5551']	['fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION']	3553;3593;3624;207;356;2113;4153;43;4318;5551	fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	f050f853746a	3b4762c8d1a7	a2012cdd360f	0.984375	1	1	term_survival:min
Ma5ab19cbe8c2	26	1	14	['3313', '467', '4869', '1163', '1977', '3799', '10525', '10605', '1662', '1978']	['fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE']	3313;467;4869;1163;1977;3799;10525;10605;1662;1978	fgsea_msigdb_H_entrez:HALLMARK_UNFOLDED_PROTEIN_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	e03c801068a9	75d08efb23ca	a5ab19cbe8c2	0.859375	1	1	term_survival:min
Mb5799228738c	27	1	46	['4088', '7153', '1432', '1019', '1031', '1058', '1946', '4953', '6491', '6713']	['fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT']	4088;7153;1432;1019;1031;1058;1946;4953;6491;6713	fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	e1b216526522	ec820c361177	b5799228738c	1.0	1	1	term_survival:min
Mb5a4ca760b20	28	1	12	['4627', '1271', '43', '5340', '5921', '2735', '3897', '4983', '5371', '6585']	['fgsea_msigdb_H_entrez:HALLMARK_HEDGEHOG_SIGNALING']	4627;1271;43;5340;5921;2735;3897;4983;5371;6585	fgsea_msigdb_H_entrez:HALLMARK_HEDGEHOG_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	4afac49fe57f	2181c6d5d09a	b5a4ca760b20	0.890625	1	1	term_survival:min
Mb90f30cd3b8d	29	1	28	['1647', '1960', '3553', '3725', '6648', '7153', '10950', '2878', '356', '633']	['fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS']	1647;1960;3553;3725;6648;7153;10950;2878;356;633	fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	f7243ee91cc9	7b308fac5171	b90f30cd3b8d	0.953125	1	1	term_survival:min
Mc4afaab22783	30	1	8	['1946', '102', '3315', '351', '4118', '5314', '8406', '9465']	['fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE']	1946;102;3315;351;4118;5314;8406;9465	fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	235cd4ae46ea	82c295a5014d	c4afaab22783	1.0	1	1	term_survival:min
Mc7471ee70a5b	31	1	30	['2232', '3417', '335', '3418', '3422', '3992', '5213', '6256', '8431', '10350']	['fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM']	2232;3417;335;3418;3422;3992;5213;6256;8431;10350	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	ffbbc73137e8	4c64260fa747	c7471ee70a5b	0.984375	1	1	term_survival:min
Mca94b56b4f5c	32	1	59	['10611', '1647', '1960', '3553', '3593', '3624', '3725', '4088', '6648', '960']	['fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB']	10611;1647;1960;3553;3593;3624;3725;4088;6648;960	fgsea_msigdb_H_entrez:HALLMARK_TNFA_SIGNALING_VIA_NFKB	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	bb43dc5ad2ee	022298a1111f	ca94b56b4f5c	1.0	1	1	term_survival:min
Mcd1c3bd78be1	33	1	36	['3569', '650', '3162', '4323', '467', '1017', '3192', '5243', '528', '5437']	['fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP']	3569;650;3162;4323;467;1017;3192;5243;528;5437	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	b9c684f80797	2ad81f1a7ae8	cd1c3bd78be1	1.0	1	1	term_survival:min
Md0f28b12d430	34	1	37	['3553', '3593', '3624', '9435', '4233', '490', '133', '1880', '2773', '2811']	['fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE']	3553;3593;3624;9435;4233;490;133;1880;2773;2811	fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	c39a49f63f3b	59338d00004a	d0f28b12d430	1.0	1	1	term_survival:min
Md13424f02ff9	35	1	36	['4851', '1012', '203', '2934', '3475', '948', '1675', '5213', '5621', '6535']	['fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS']	4851;1012;203;2934;3475;948;1675;5213;5621;6535	fgsea_msigdb_H_entrez:HALLMARK_MYOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	54726224a445	67d0af63b60a	d13424f02ff9	0.984375	1	1	term_survival:min
Me578153f0d36	36	2	48	['1960', '645', '7153', '760', '960', '10950', '11057', '120', '1952', '3880']	['fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY', 'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE']	1960;645;7153;760;960;10950;11057;120;1952;3880	fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY;fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_LATE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	47ef2e06fd64	1e773033df2d	e578153f0d36	0.921875	2	2	term_survival:min
Me85a0f3a5841	37	1	39	['10611', '645', '760', '9536', '126', '2052', '2184', '348', '3484', '3554']	['fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM']	10611;645;760;9536;126;2052;2184;348;3484;3554	fgsea_msigdb_H_entrez:HALLMARK_XENOBIOTIC_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	6000d29ce637	bdbf47d5d163	e85a0f3a5841	0.984375	1	1	term_survival:min
Me9b8568b7f2d	38	1	13	['6648', '2745', '2878', '3726', '5214', '7001', '10494', '2242', '3087', '4700']	['fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY']	6648;2745;2878;3726;5214;7001;10494;2242;3087;4700	fgsea_msigdb_H_entrez:HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	e51530c84b6e	eec9d562a14e	e9b8568b7f2d	0.890625	1	1	term_survival:min
Mf2073ed51a68	39	1	19	['4751', '8624', '9053', '1047', '1080', '1132', '246', '3416', '419', '4291']	['fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS']	4751;8624;9053;1047;1080;1132;246;3416;419;4291	fgsea_msigdb_H_entrez:HALLMARK_SPERMATOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	4	6	25620615c1b6	74ecefd547d5	f2073ed51a68	0.890625	1	1	term_survival:min
