module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M60ac055de014	30	1	7	['6774', '3087', '2516', '6299', '6997', '8320', '5460']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS']	6774;3087;2516;6299;6997;8320;5460	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	6a65e7902207	61e36a6d526b	60ac055de014	0.984375	1	1	term_survival:min
M628e748b5bf1	31	1	10	['351', '2010', '10952', '3162', '1528', '224', '439', '5621', '7485', '9218']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE']	351;2010;10952;3162;1528;224;439;5621;7485;9218	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	1b5e0fc88b50	2e31140a36fe	628e748b5bf1	1.0	1	1	term_survival:min
M62dd0fa4fec3	32	1	14	['4218', '5147', '6608', '10575', '1262', '6753', '1258', '403', '5310', '5311']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE']	4218;5147;6608;10575;1262;6753;1258;403;5310;5311	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	43c8f96e7282	11edc5de885d	62dd0fa4fec3	0.890625	1	1	term_survival:min
M63b650ccfb99	33	2	8	['1020', '5979', '627', '4193', '9915', '10769', '405', '6722']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4']	1020;5979;627;4193;9915;10769;405;6722	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	dcb96f97c641	8df513029083	63b650ccfb99	0.921875	2	2	term_survival:min
M6629f621242e	34	1	11	['7037', '9429', '8626', '2707', '3691', '8650', '360', '3861', '2312', '4014']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN']	7037;9429;8626;2707;3691;8650;360;3861;2312;4014	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	9ddee63129a5	fe9a20f56047	6629f621242e	0.796875	1	1	term_survival:min
M66d6b4250d88	35	1	5	['929', '7186', '8717', '1612', '8743']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY']	929;7186;8717;1612;8743	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	758a54215dfa	23464ec5fb10	66d6b4250d88	0.984375	1	1	term_survival:min
M686f47bf956e	36	3	19	['11015', '4000', '10113', '9114', '6347', '6818', '3576', '1054', '1965', '2137']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR']	11015;4000;10113;9114;6347;6818;3576;1054;1965;2137	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	a141d0facd0e	5e9c7fef6514	686f47bf956e	0.875	3	3	term_survival:min
M6b0bdd823c65	37	1	2	['338', '4481']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS']	338;4481	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	94cce384d863	c6e759dbf1e9	6b0bdd823c65	0.78125	1	1	term_survival:min
M6fdcd806ba80	38	1	7	['4067', '2814', '1277', '1278', '8515', '2811', '3673']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN']	4067;2814;1277;1278;8515;2811;3673	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	96800af8fd4c	bd32212be696	6fdcd806ba80	0.96875	1	1	term_survival:min
M71c2a1bc53d3	39	1	6	['4706', '4538', '4701', '4707', '4709', '4711']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COMPLEX_I_BIOGENESIS']	4706;4538;4701;4707;4709;4711	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COMPLEX_I_BIOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	d6a30a73b37a	8d1f8fed99b2	71c2a1bc53d3	0.84375	1	1	term_survival:min
M735bbe3642fc	40	1	2	['10000', '2784']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING']	10000;2784	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	84d62e4e47c1	05cfb5f1c6a8	735bbe3642fc	0.8125	1	1	term_survival:min
M760f578f730f	41	1	5	['4000', '3725', '1020', '824', '823']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS']	4000;3725;1020;824;823	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	ae3f5d55dc7f	0eecc86a40e3	760f578f730f	1.0	1	1	term_survival:min
M77f86d962ce5	42	1	2	['8335', '8338']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION']	8335;8338	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	a86430488044	5cfb3e70aa96	77f86d962ce5	0.859375	1	1	term_survival:min
M7866307142db	43	1	10	['5970', '7706', '3838', '7187', '10465', '6441', '861', '11123', '5479', '9360']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES']	5970;7706;3838;7187;10465;6441;861;11123;5479;9360	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	7c5179cc3e2a	b91792057bad	7866307142db	0.859375	1	1	term_survival:min
M7e32711f5e2f	44	1	2	['8697', '10393']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A']	8697;10393	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	a9608479323e	e88246c7481f	7e32711f5e2f	1.0	1	1	term_survival:min
M7fd2a49795e2	45	1	3	['1385', '102', '9148']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_NOTCH2']	1385;102;9148	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_NOTCH2	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	2a03604bf792	a23ea1f7366f	7fd2a49795e2	0.9375	1	1	term_survival:min
M81569dc84817	46	1	2	['2814', '3818']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS']	2814;3818	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	1722bf86cc48	b27a2cb7ed12	81569dc84817	0.859375	1	1	term_survival:min
M879df242a4d3	47	1	2	['7431', '11315']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY']	7431;11315	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	77	14	cf8f54f6727c	d384f708d716	879df242a4d3	0.984375	1	1	term_survival:min
