module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M1b7cc5e6b272	22	1	8	['3684', '8324', '6293', '3655', '4771', '2114', '3854', '7709']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ECTODERM_DEVELOPMENT']	3684;8324;6293;3655;4771;2114;3854;7709	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ECTODERM_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	8cbef34d681d	3e2a45fb9048	1b7cc5e6b272	0.9375	1	1	term_survival:min
M1c1eb89b9327	23	1	3	['6092', '94', '5783']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY']	6092;94;5783	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	b5fb88941adc	b73d7d347c6d	1c1eb89b9327	0.953125	1	1	term_survival:min
M1cba118f88e5	24	1	9	['602', '9021', '5788', '10019', '10464', '7428', '4771', '8835', '4760']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT']	602;9021;5788;10019;10464;7428;4771;8835;4760	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	736060841285	a68b1fea4d04	1cba118f88e5	0.9375	1	1	term_survival:min
M1f8b1aa6758b	25	1	2	['545', '7161']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR']	545;7161	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	0b6ca99a00ca	370085a44ba6	1f8b1aa6758b	0.890625	1	1	term_survival:min
M20fae9c1035f	26	1	3	['7957', '5213', '5210']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARBOHYDRATE_PHOSPHORYLATION']	7957;5213;5210	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARBOHYDRATE_PHOSPHORYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	eb939f3fbaac	ae24dc5d17b6	20fae9c1035f	0.953125	1	1	term_survival:min
M22475569a5fd	27	1	4	['2149', '3162', '2896', '1829']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING']	2149;3162;2896;1829	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	4e8ca65a0083	34c299974872	22475569a5fd	1.0	1	1	term_survival:min
M224f73069fb5	28	1	2	['1141', '1143']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION']	1141;1143	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	546a19d39868	65461b270e24	224f73069fb5	0.8125	1	1	term_survival:min
M2453af491be2	29	1	3	['4099', '5179', '1143']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_TRANSMISSION_OF_NERVE_IMPULSE']	4099;5179;1143	fgsea_msigdb_C5_GO_BP_entrez:GOBP_TRANSMISSION_OF_NERVE_IMPULSE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	2e21a4089acf	f51bd91c5a3a	2453af491be2	0.96875	1	1	term_survival:min
M24e543410c3f	30	1	3	['10458', '3799', '8936']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE']	10458;3799;8936	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	4a549de0f5a4	c6fef579fc78	24e543410c3f	1.0	1	1	term_survival:min
M25f6714c9fee	31	1	4	['10630', '6573', '8884', '6947']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_VITAMIN_TRANSPORT']	10630;6573;8884;6947	fgsea_msigdb_C5_GO_BP_entrez:GOBP_VITAMIN_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	55402d03baf1	ec9cbea75366	25f6714c9fee	0.9375	1	1	term_survival:min
M25feea7f315e	32	2	5	['89', '5741', '10507', '8854', '5364']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANIMAL_ORGAN_MATURATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_BONE_MATURATION']	89;5741;10507;8854;5364	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANIMAL_ORGAN_MATURATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_BONE_MATURATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	87048e7db693	fb88b3486541	25feea7f315e	0.875	2	2	term_survival:min
M27038d207e97	33	1	1	['2959']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING']	2959	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	327d7b955ccd	665727ccadb3	27038d207e97	0.796875	1	1	term_survival:min
M273a86dae685	34	1	1	['10677']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS']	10677	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	0df88465a7c4	1954a6a95aca	273a86dae685	1.0	1	1	term_survival:min
M28a86ac8a112	35	1	3	['2131', '1213', '11285']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS']	2131;1213;11285	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	a67784242fb7	4de5224d4d18	28a86ac8a112	0.953125	1	1	term_survival:min
M28ab063d5d9b	36	2	8	['1385', '7349', '5573', '5139', '10268', '4157', '5575', '799']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION']	1385;7349;5573;5139;10268;4157;5575;799	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	e37fb71a2857	c7b449e27f02	28ab063d5d9b	0.9375	2	2	term_survival:min
M293f22dc2e24	37	1	7	['2741', '6323', '6336', '2558', '2893', '3765', '3359']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL']	2741;6323;6336;2558;2893;3765;3359	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	acb1e6d234a5	8c71d59c9692	293f22dc2e24	0.984375	1	1	term_survival:min
M297a50fbf3ac	38	1	5	['3815', '3549', '7060', '3728', '1825']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_CELL_ADHESION']	3815;3549;7060;3728;1825	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_CELL_ADHESION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	05292432801e	09a2b5e46d01	297a50fbf3ac	0.984375	1	1	term_survival:min
M2a4f7caee754	39	1	5	['3988', '4779', '153', '1006', '2766']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_COLD']	3988;4779;153;1006;2766	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_COLD	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	6b98b9c9928d	e974f4b7fb60	2a4f7caee754	0.984375	1	1	term_survival:min
M2a97b8a4b700	40	1	4	['3297', '9531', '4591', '10537']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INCLUSION_BODY_ASSEMBLY']	3297;9531;4591;10537	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INCLUSION_BODY_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	a4115ef79e59	42fdff31e5a3	2a97b8a4b700	0.90625	1	1	term_survival:min
M2b4b6a74cbb5	41	1	3	['3625', '2244', '8074']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEPTIN']	3625;2244;8074	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEPTIN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	8b4d110e00a5	4c4f1cf46762	2b4b6a74cbb5	0.953125	1	1	term_survival:min
M2cd2ab865fab	42	1	2	['5962', '11037']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RUFFLE_ASSEMBLY']	5962;11037	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RUFFLE_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	3e64a4fd0ad0	7da1f34dc859	2cd2ab865fab	0.828125	1	1	term_survival:min
M2cddc6ad7c97	43	1	5	['375', '540', '9997', '1317', '1356']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS']	375;540;9997;1317;1356	fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	52991deeac3a	9d29c2b72f59	2cddc6ad7c97	1.0	1	1	term_survival:min
M2e344b21b3bc	44	1	2	['3251', '10606']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS']	3251;10606	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	d909524a98ba	84e75374998d	2e344b21b3bc	0.96875	1	1	term_survival:min
M3067f6484472	45	1	4	['5174', '6535', '6540', '6519']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MODIFIED_AMINO_ACID_TRANSPORT']	5174;6535;6540;6519	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MODIFIED_AMINO_ACID_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	ea8b7a4b4e47	831cc7249843	3067f6484472	0.96875	1	1	term_survival:min
M306d7ce42a44	46	1	2	['4938', '10612']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY']	4938;10612	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	e0c761f3b1fb	f22ffea23fe5	306d7ce42a44	0.875	1	1	term_survival:min
M308295a3546d	47	1	3	['9531', '2548', '1073']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS']	9531;2548;1073	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	01e76c072f17	0bac3b83505a	308295a3546d	1.0	1	1	term_survival:min
M3089fb36af9b	48	1	2	['10488', '9447']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST']	10488;9447	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	625f70670122	40889912a5d1	3089fb36af9b	0.859375	1	1	term_survival:min
M31292b24a3a4	49	1	5	['3611', '5080', '8036', '6567', '10653']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION']	3611;5080;8036;6567;10653	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	56fe36c6e693	1c0e15de48fb	31292b24a3a4	0.984375	1	1	term_survival:min
M3170d8258e66	50	1	3	['4923', '6535', '6540']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT']	4923;6535;6540	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	e3f0304b952f	c4d491e6fa92	3170d8258e66	0.953125	1	1	term_survival:min
M322147bd0e3a	51	1	2	['10678', '11041']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS']	10678;11041	fgsea_msigdb_C5_GO_BP_entrez:GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	5be07f7f39e3	a22596cc4480	322147bd0e3a	0.765625	1	1	term_survival:min
M32326b87a513	52	1	2	['5300', '2962']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING']	5300;2962	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	d237e9a18eea	6d175a7c58dc	32326b87a513	0.96875	1	1	term_survival:min
M32421e26c0f6	53	1	3	['634', '8078', '4818']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL']	634;8078;4818	fgsea_msigdb_C5_GO_BP_entrez:GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	b307520309f1	30bed420416a	32421e26c0f6	0.984375	1	1	term_survival:min
M33cb55283263	54	1	5	['677', '3028', '11051', '6832', '10978']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_3_END_PROCESSING']	677;3028;11051;6832;10978	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RNA_3_END_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	118	21	13b47b1ef887	1a8587c5b16d	33cb55283263	1.0	1	1	term_survival:min
