module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M149e340d9f29	11	1	2	['10226', '6035']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY']	10226;6035	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	8db6ff8c7be7	788ca509a3aa	149e340d9f29	0.796875	1	1	term_survival:min
M1b71d60201dc	12	3	17	['6500', '7124', '7132', '9039', '10673', '8740', '3604', '4050', '4055', '8600']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY']	6500;7124;7132;9039;10673;8740;3604;4050;4055;8600	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	c505ff6a5d71	211a9d258d45	1b71d60201dc	0.875	3	3	term_survival:min
M1fe14fb589af	13	1	9	['7295', '1535', '1536', '7001', '2876', '6649', '10587', '318', '9588']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES']	7295;1535;1536;7001;2876;6649;10587;318;9588	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	393a12a86fb7	69a75d3c3493	1fe14fb589af	0.953125	1	1	term_survival:min
M2276178772be	14	1	6	['4905', '10226', '10228', '2800', '400', '8677']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK']	4905;10226;10228;2800;400;8677	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	bdeece7974bd	5955e64c23b5	2276178772be	0.953125	1	1	term_survival:min
M22f516234820	15	1	4	['3915', '2705', '1595', '5453']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION']	3915;2705;1595;5453	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	24dab35b4aa9	840f03031840	22f516234820	0.96875	1	1	term_survival:min
M281b992f7b44	16	1	6	['6714', '5335', '5588', '6478', '7223', '8633']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NETRIN_1_SIGNALING']	6714;5335;5588;6478;7223;8633	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_NETRIN_1_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	73266842eed9	6cf8712f7b50	281b992f7b44	0.90625	1	1	term_survival:min
M2d96ae251221	17	1	4	['2353', '1027', '1950', '2309']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING']	2353;1027;1950;2309	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	b1fec0579dd4	41cc193245cd	2d96ae251221	0.9375	1	1	term_survival:min
M2dcc3de91ccc	18	1	4	['5565', '1981', '6194', '1978']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MTOR_SIGNALLING']	5565;1981;6194;1978	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MTOR_SIGNALLING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	1c06fd81f082	7d46b2f3d7d3	2dcc3de91ccc	0.953125	1	1	term_survival:min
M2e1f9f9f146f	19	1	2	['10455', '1962']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PEROXISOMAL_LIPID_METABOLISM']	10455;1962	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PEROXISOMAL_LIPID_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	1dbd679d3af6	596b6c9cac3b	2e1f9f9f146f	0.78125	1	1	term_survival:min
M2f8dee193283	20	1	2	['1026', '2322']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS']	1026;2322	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	2b842a2c7fed	8d56f49f57f6	2f8dee193283	0.921875	1	1	term_survival:min
M32316cf13fe1	21	1	1	['7010']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TIE2_SIGNALING']	7010	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TIE2_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	814ae19388fa	1eb2cf2faec2	32316cf13fe1	0.8125	1	1	term_survival:min
M32aa037f4a56	22	1	11	['248', '10232', '1043', '2350', '249', '4045', '4978', '5277', '5283', '6975']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS']	248;10232;1043;2350;249;4045;4978;5277;5283;6975	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	9e53002b5018	578c935e8034	32aa037f4a56	0.84375	1	1	term_survival:min
M3433e1590942	23	1	1	['6500']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1']	6500	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	7c07905a0318	01375f53651c	3433e1590942	0.984375	1	1	term_survival:min
M352c7bfd6df1	24	1	4	['1589', '3292', '3290', '3291']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_STEROID_HORMONES']	1589;3292;3290;3291	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_STEROID_HORMONES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	450b8de0b4ff	aade799b8f34	352c7bfd6df1	0.953125	1	1	term_survival:min
M361ebb95820a	25	1	5	['5595', '3837', '5868', '4843', '2023']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS']	5595;3837;5868;4843;2023	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	b4425d2bbd45	62929eea3ecd	361ebb95820a	1.0	1	1	term_survival:min
M3649d614b4cd	26	1	4	['213', '1352', '5498', '7389']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_PORPHYRINS']	213;1352;5498;7389	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_PORPHYRINS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	6f2671c71045	d6d6ab350c59	3649d614b4cd	0.953125	1	1	term_survival:min
M38fc75d19e5c	27	1	1	['7157']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_STABILIZATION_OF_P53']	7157	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_STABILIZATION_OF_P53	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	278aa3b3435e	4cad08c00f2b	38fc75d19e5c	0.984375	1	1	term_survival:min
M3b2fadb05b06	28	1	3	['6714', '3065', '5335']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_ALK']	6714;3065;5335	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_ALK	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	e5eea877c355	0f9f8dc07ee9	3b2fadb05b06	0.9375	1	1	term_survival:min
M3db578c9b15d	29	1	7	['1535', '1536', '9114', '4843', '528', '6556', '4353']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES']	1535;1536;9114;4843;528;6556;4353	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	3df42e263242	946653320c98	3db578c9b15d	0.984375	1	1	term_survival:min
M3f4d80496822	30	1	2	['2954', '5091']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PYRUVATE_METABOLISM']	2954;5091	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_PYRUVATE_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	5cd52cf265d7	36c6e6bfea13	3f4d80496822	0.84375	1	1	term_survival:min
M3fb39b29687f	31	1	15	['5864', '5868', '5875', '10890', '11021', '1122', '5861', '5865', '5870', '5872']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAB_GERANYLGERANYLATION']	5864;5868;5875;10890;11021;1122;5861;5865;5870;5872	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAB_GERANYLGERANYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	68d8ed40f20f	c4e213611932	3fb39b29687f	0.890625	1	1	term_survival:min
M42f493402bf9	32	1	8	['5335', '5728', '4952', '11165', '3628', '3707', '9651', '9677']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INOSITOL_PHOSPHATE_METABOLISM']	5335;5728;4952;11165;3628;3707;9651;9677	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INOSITOL_PHOSPHATE_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	5316c44fb94a	8c1b5d2fa14e	42f493402bf9	0.921875	1	1	term_survival:min
M43728fa77209	33	3	22	['10956', '5708', '5705', '335', '5825', '8714', '215', '1968', '4363', '5193']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ABC_TRANSPORTER_DISORDERS', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT']	10956;5708;5705;335;5825;8714;215;1968;4363;5193	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ABC_TRANSPORTER_DISORDERS;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	26afddd2cdc0	26f00f26fc68	43728fa77209	0.890625	3	3	term_survival:min
M4ac762d12c55	34	2	9	['6523', '6248', '1118', '11181', '277', '2984', '3938', '5408', '8972']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION_AND_ABSORPTION']	6523;6248;1118;11181;277;2984;3938;5408;8972	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION_AND_ABSORPTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	52c0f70d52ca	ad8bd47e2842	4ac762d12c55	0.984375	2	2	term_survival:min
M4ff7b249389c	35	3	6	['6616', '6857', '6572', '10497', '1103', '8224']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE']	6616;6857;6572;10497;1103;8224	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	5818f02d67d0	6d1231a6dd89	4ff7b249389c	0.9375	3	3	term_survival:min
M50cad414ef06	36	4	17	['5435', '10623', '6908', '9533', '10302', '2971', '2972', '2975', '2976', '4774']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION']	5435;10623;6908;9533;10302;2971;2972;2975;2976;4774	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	3a2c1f4b11a6	6870b7739e9e	50cad414ef06	0.890625	4	4	term_survival:min
M50e61b205d2f	37	1	7	['5979', '8516', '6299', '10736', '3207', '5076', '6092']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_THE_URETERIC_BUD']	5979;8516;6299;10736;3207;5076;6092	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_THE_URETERIC_BUD	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	87a703fbef48	62b3fa08b268	50e61b205d2f	0.984375	1	1	term_survival:min
M519f953ab17d	38	1	2	['10956', '6469']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION']	10956;6469	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	441b73a06c0c	11af7e61f1c6	519f953ab17d	0.890625	1	1	term_survival:min
M526c3a161683	39	1	6	['6804', '224', '2010', '3162', '439', '819']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE']	6804;224;2010;3162;439;819	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	1b5e0fc88b50	a4736f7b31e9	526c3a161683	0.9375	1	1	term_survival:min
M54f7eadfa5d8	40	1	3	['3845', '5588', '10434']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAS_PROCESSING']	3845;5588;10434	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAS_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	d70b9c363ca9	a7eb55bf9cbd	54f7eadfa5d8	0.953125	1	1	term_survival:min
M5844f2ef0676	41	1	2	['5950', '6017']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION']	5950;6017	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	edf8d69a1c44	441b61aea9b2	5844f2ef0676	0.859375	1	1	term_survival:min
M5d628973926b	42	1	2	['7124', '7132']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING']	7124;7132	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	79810ca22f4c	501fff4976b4	5d628973926b	0.890625	1	1	term_survival:min
M69089f1274de	43	1	8	['178', '2548', '5236', '5257', '5260', '5507', '5836', '8908']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLYCOGEN_METABOLISM']	178;2548;5236;5257;5260;5507;5836;8908	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLYCOGEN_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	2603a1f847ac	d1421e56a698	69089f1274de	1.0	1	1	term_survival:min
M6bd8fddfa6c2	44	1	2	['6714', '5925']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT']	6714;5925	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	febcf44159bd	bf85075141f9	6bd8fddfa6c2	0.765625	1	1	term_survival:min
M6d0d4997bed0	45	1	5	['11336', '1260', '5311', '6102', '8729']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE']	11336;1260;5311;6102;8729	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	43c8f96e7282	ac12e0bfbfd2	6d0d4997bed0	0.984375	1	1	term_survival:min
M6d7297565467	46	1	4	['58', '7170', '4633', '4634']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_STRIATED_MUSCLE_CONTRACTION']	58;7170;4633;4634	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_STRIATED_MUSCLE_CONTRACTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	55	15	bf6e5d5ca43a	88cbb0c34ee6	6d7297565467	0.96875	1	1	term_survival:min
