term_uid	gene_id	weight	gene_term_degree	term_gene_degree
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	9655	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	973	1.0	1	55
fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	9734	1.0	2	55
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	10397	1.0	3	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	10645	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	11047	1.0	3	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	1836	1.0	2	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	2005	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	3817	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	3880	1.0	2	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	567	1.0	4	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	5867	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	6303	1.0	2	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	6652	1.0	2	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	6728	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	7163	1.0	4	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	8555	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	9455	1.0	1	15
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	4060	1.0	2	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	5104	1.0	2	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	5196	1.0	2	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	5553	1.0	1	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	5747	1.0	3	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	6578	1.0	1	7
fgsea_msigdb_H_entrez:HALLMARK_ANGIOGENESIS	8993	1.0	1	7
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1001	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1002	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1006	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	10174	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	10290	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	10398	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	10458	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1297	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1366	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3265	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3675	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3691	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	3757	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	4627	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	478	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5603	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	5747	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7059	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7070	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7087	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	7408	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	8174	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	87	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	88	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	9379	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	1946	1.0	2	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	2050	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	2947	1.0	2	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	3315	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	351	1.0	2	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	4118	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	5314	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	8406	1.0	2	9
fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	9465	1.0	1	9
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1499	1.0	4	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1634	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1676	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	1806	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2064	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2069	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2876	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	2879	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3301	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	331	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3482	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3552	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3553	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3569	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	3725	1.0	4	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4000	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4060	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4092	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4616	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	4744	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5058	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5159	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5366	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5747	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5914	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	595	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	5970	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	6041	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	6304	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	633	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	7417	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	7818	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	835	1.0	1	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	840	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	8837	1.0	2	36
fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	8878	1.0	3	36
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	10351	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	10661	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	1582	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	1593	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	1733	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	189	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	2030	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	216	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	223	1.0	4	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3283	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	3422	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	367	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	4306	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5194	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	5213	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6258	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6310	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6579	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	6718	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8424	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8431	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8435	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8443	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8630	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	866	1.0	2	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	8856	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	9023	1.0	1	27
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	10654	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	10957	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	1191	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	1499	1.0	4	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	1595	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	1891	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	2222	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	230	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	2990	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	308	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	3949	1.0	3	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4023	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4047	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	4783	1.0	3	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5165	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5359	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5468	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	5833	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	6721	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	6811	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	7869	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_CHOLESTEROL_HOMEOSTASIS	875	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	1311	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	2335	1.0	3	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	283	1.0	3	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3172	1.0	3	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3249	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3690	1.0	4	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	3818	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4153	1.0	3	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4312	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4314	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	4485	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5028	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5341	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	5641	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	7018	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	7056	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	712	1.0	2	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	718	1.0	3	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	731	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	732	1.0	1	20
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	10125	1.0	4	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1075	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	11216	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1356	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1520	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	1847	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	2335	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	2764	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	283	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3003	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3172	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3309	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3818	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3937	1.0	4	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3958	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	3988	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	4057	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	5341	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	5531	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	5641	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	5698	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	6714	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	712	1.0	2	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	718	1.0	3	25
fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	868	1.0	1	25
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	10946	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	11047	1.0	3	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	11051	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	1161	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	1643	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	2067	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	2068	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	2071	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	3059	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	4833	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5111	1.0	3	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5422	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5433	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5435	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5898	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5982	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5983	1.0	2	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	5985	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	6880	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	6895	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	8721	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_DNA_REPAIR	9013	1.0	1	22
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	10051	1.0	2	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	10528	1.0	2	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	10535	1.0	1	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	10549	1.0	3	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	1062	1.0	2	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	10714	1.0	1	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	11051	1.0	2	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	1434	1.0	1	37
fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	1503	1.0	2	37
