module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M0d999c26a2e9	11	1	4	['6850', '916', '6932', '10803']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_DELTA_T_CELL_ACTIVATION']	6850;916;6932;10803	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	bb1a225575e4	738c515670b5	0d999c26a2e9	0.953125	1	1	term_survival:min
M0db42d34d5fc	12	1	2	['1072', '1019']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_ETHER']	1072;1019	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_ETHER	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	b5279a03369f	dda72ddc2400	0db42d34d5fc	0.984375	1	1	term_survival:min
M0dd02220a2d2	13	2	11	['5291', '1601', '9026', '9094', '10825', '2580', '6614', '161', '1175', '1211']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CLATHRIN_COAT_ASSEMBLY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS']	5291;1601;9026;9094;10825;2580;6614;161;1175;1211	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CLATHRIN_COAT_ASSEMBLY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	044c9da759dc	7b37ff3b8856	0dd02220a2d2	0.890625	2	2	term_survival:min
M10f02a95f47e	14	1	1	['2302']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION']	2302	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	68125e50ecf6	594686bcfe8a	10f02a95f47e	1.0	1	1	term_survival:min
M11647ba87760	15	1	2	['4780', '6667']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS']	4780;6667	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	4befe70bc460	cf75e541c398	11647ba87760	1.0	1	1	term_survival:min
M118e1408efd9	16	1	2	['10919', '8100']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY']	10919;8100	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	4c19623c856e	1186efc9fd6f	118e1408efd9	0.796875	1	1	term_survival:min
M11c11b37cf4a	17	1	2	['526', '535']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SYNAPTIC_VESICLE_MATURATION']	526;535	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SYNAPTIC_VESICLE_MATURATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	9ea70e6e6f87	21db14a5db51	11c11b37cf4a	0.84375	1	1	term_survival:min
M12c10417297e	18	1	7	['3576', '4908', '7424', '566', '5228', '7857', '9048']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS']	3576;4908;7424;566;5228;7857;9048	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	b04f0fb65aa2	cb40d5c78dae	12c10417297e	0.96875	1	1	term_survival:min
M12cf0fea7830	19	1	2	['8437', '8216']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION']	8437;8216	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	ea643cc4d52e	99290e61cb31	12cf0fea7830	0.734375	1	1	term_survival:min
M12f677461ef5	20	1	8	['8398', '2194', '239', '5191', '7941', '11145', '8443', '8540']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ETHER_METABOLIC_PROCESS']	8398;2194;239;5191;7941;11145;8443;8540	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ETHER_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	f55da476a50c	885921b4b77e	12f677461ef5	1.0	1	1	term_survival:min
M1571cb421577	21	1	6	['114', '5582', '1814', '150', '1813', '5536']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID']	114;5582;1814;150;1813;5536	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	db3aa87877d3	ba2cb9fc19c1	1571cb421577	0.921875	1	1	term_survival:min
M1667fb819618	22	1	6	['2931', '2530', '6482', '821', '4249', '4124']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_VIRAL_PROTEIN_PROCESSING']	2931;2530;6482;821;4249;4124	fgsea_msigdb_C5_GO_BP_entrez:GOBP_VIRAL_PROTEIN_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	2dd03551d4de	a83b14070d2e	1667fb819618	0.78125	1	1	term_survival:min
M19d7d000d36c	23	1	2	['7484', '4040']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION']	7484;4040	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	e2f84bb5f41c	f02f205d7972	19d7d000d36c	0.84375	1	1	term_survival:min
M19dfa37dd52b	24	1	5	['8600', '8792', '2099', '2066', '5618']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT']	8600;8792;2099;2066;5618	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	75e408755ed1	96104a9bb894	19dfa37dd52b	1.0	1	1	term_survival:min
M1a52989c8bbe	25	1	8	['3551', '6092', '6585', '395', '347', '7097', '9746', '11170']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY']	3551;6092;6585;395;347;7097;9746;11170	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	b5fb88941adc	7f220a0bff3e	1a52989c8bbe	0.984375	1	1	term_survival:min
M1b8f7871fd3a	26	1	8	['1909', '2693', '6715', '7049', '2623', '2730', '2729', '2046']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE']	1909;2693;6715;7049;2623;2730;2729;2046	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	32b1a234f7f7	bc874b24cae9	1b8f7871fd3a	0.9375	1	1	term_survival:min
M214553b8b1ed	27	1	5	['301', '3713', '1475', '4014', '6698']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_CROSS_LINKING']	301;3713;1475;4014;6698	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_CROSS_LINKING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	181b1142cadc	b777005abd09	214553b8b1ed	1.0	1	1	term_survival:min
M236623bcfdef	28	1	7	['5048', '648', '4726', '678', '2119', '8202', '4674']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_STEM_CELL_DIVISION']	5048;648;4726;678;2119;8202;4674	fgsea_msigdb_C5_GO_BP_entrez:GOBP_STEM_CELL_DIVISION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	217ae9b061d5	d79561715cd0	236623bcfdef	0.9375	1	1	term_survival:min
M245d3e360f5a	29	1	1	['5310']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_HETEROOLIGOMERIZATION']	5310	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_HETEROOLIGOMERIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	55850fde610b	8134f1627e2c	245d3e360f5a	1.0	1	1	term_survival:min
M25ee755382cf	30	1	2	['11141', '3556']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION']	11141;3556	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	95243fa433ca	6bae9eca94a7	25ee755382cf	0.78125	1	1	term_survival:min
M263a4055ad39	31	1	3	['1026', '467', '10670']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_AMINO_ACID_STARVATION']	1026;467;10670	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_AMINO_ACID_STARVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	912126164b58	92a3d1227752	263a4055ad39	0.984375	1	1	term_survival:min
M26597758e41f	32	1	3	['669', '3050', '3046']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAS_TRANSPORT']	669;3050;3046	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GAS_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	dd579b440033	d3c9a72da29f	26597758e41f	0.96875	1	1	term_survival:min
M28443a436d84	33	1	5	['4615', '5595', '3551', '3554', '3557']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY']	4615;5595;3551;3554;3557	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	5791729a9b1c	6e3c509dc4ab	28443a436d84	0.90625	1	1	term_survival:min
M2b045a984c66	34	1	2	['10162', '1056']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTESTINAL_LIPID_ABSORPTION']	10162;1056	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTESTINAL_LIPID_ABSORPTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	09d4c471f615	5d3b864890bd	2b045a984c66	0.8125	1	1	term_survival:min
M2c4d3603039b	35	1	2	['1946', '3624']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS']	1946;3624	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	2d6236f19541	829d1ea6aeaa	2c4d3603039b	0.78125	1	1	term_survival:min
M2ceafb814042	36	1	3	['375', '540', '1317']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS']	375;540;1317	fgsea_msigdb_C5_GO_BP_entrez:GOBP_COPPER_ION_HOMEOSTASIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	52991deeac3a	78ede148006e	2ceafb814042	0.96875	1	1	term_survival:min
M2d3be3c8dcb9	37	2	6	['10013', '4137', '2316', '9759', '9734', '10434']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MACROMOLECULE_DEACYLATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DEACYLATION']	10013;4137;2316;9759;9734;10434	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MACROMOLECULE_DEACYLATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DEACYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	750459dddca9	56a435550646	2d3be3c8dcb9	0.828125	2	2	term_survival:min
M2edbb411cc2d	38	1	4	['1133', '3476', '8725', '8898']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DEPHOSPHORYLATION']	1133;3476;8725;8898	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_DEPHOSPHORYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	26cef441530f	32939ce0945a	2edbb411cc2d	1.0	1	1	term_survival:min
M2ffbc48deeb6	39	1	6	['2629', '4233', '9076', '1364', '5339', '7357']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_SKIN_BARRIER']	2629;4233;9076;1364;5339;7357	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	e0f2f09265a6	7b66fbcc6b72	2ffbc48deeb6	0.859375	1	1	term_survival:min
M30c517bd1617	40	2	8	['5583', '5371', '5499', '5611', '1618', '3087', '3860', '9811']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS']	5583;5371;5499;5611;1618;3087;3860;9811	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	522d08f4a2cb	567240d856b2	30c517bd1617	0.859375	2	2	term_survival:min
M30e0d621020f	41	1	6	['5238', '2135', '4166', '1118', '1117', '5973']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS']	5238;2135;4166;1118;1117;5973	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	c8ddff349d33	5aa8f15fe319	30e0d621020f	0.875	1	1	term_survival:min
M354b26f151fd	42	1	2	['3516', '4887']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS']	3516;4887	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	9aa837e1aab9	f462b8186eab	354b26f151fd	0.75	1	1	term_survival:min
M35a4fa05b3c5	43	1	2	['10560', '4833']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS']	10560;4833	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	0dd339cd7a62	f090b6aaf0fe	35a4fa05b3c5	0.75	1	1	term_survival:min
M363b74c1c1e9	44	1	4	['366', '5455', '3050', '3046']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ONE_CARBON_COMPOUND_TRANSPORT']	366;5455;3050;3046	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ONE_CARBON_COMPOUND_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	85ae9a23e280	bc28b14691f9	363b74c1c1e9	0.953125	1	1	term_survival:min
M3656df3c1ef2	45	1	3	['133', '7082', '6456']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VASCULAR_PERMEABILITY']	133;7082;6456	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	6f2040f8283c	d4121c001b6e	3656df3c1ef2	0.953125	1	1	term_survival:min
M368011984f01	46	1	5	['6926', '1392', '4986', '7110', '1081']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_GONADOTROPIN_SECRETION']	6926;1392;4986;7110;1081	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GONADOTROPIN_SECRETION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	94e9e908cea8	d8258f69f078	368011984f01	1.0	1	1	term_survival:min
M36cfd16c062e	47	1	2	['10269', '9698']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA']	10269;9698	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	3eaff8f6d242	4b741d5c5b90	36cfd16c062e	0.953125	1	1	term_survival:min
M36e157fa5b2a	48	1	15	['5290', '5595', '5607', '1001', '3480', '2690', '8660', '653', '2688', '2692']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY']	5290;5595;5607;1001;3480;2690;8660;653;2688;2692	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	9a14642c8a95	e9f374b4660a	36e157fa5b2a	0.875	1	1	term_survival:min
M37b1403d3a2e	49	1	2	['10162', '1056']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_LIPID_DIGESTION']	10162;1056	fgsea_msigdb_C5_GO_BP_entrez:GOBP_LIPID_DIGESTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	c1d984a0c9d6	5d3b864890bd	37b1403d3a2e	0.828125	1	1	term_survival:min
M3936b3b55f6f	50	1	7	['4088', '5345', '1386', '4602', '657', '3965', '4060']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION']	4088;5345;1386;4602;657;3965;4060	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	d1706159fe34	73dcd64bca52	3936b3b55f6f	0.984375	1	1	term_survival:min
M39df76c169e9	51	2	17	['4088', '5156', '7048', '6495', '648', '7484', '3199', '4188', '10265', '3198']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS']	4088;5156;7048;6495;648;7484;3199;4188;10265;3198	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	c727c9a5899e	09dd7c5d0b88	39df76c169e9	0.890625	2	2	term_survival:min
M3aa52f6d5612	52	1	1	['8074']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT']	8074	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	142	20	32394df9d934	abb29e3b1f19	3aa52f6d5612	0.765625	1	1	term_survival:min
