module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M2f2a8bc083be	11	1	1	['6723']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_POLYAMINES']	6723	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_METABOLISM_OF_POLYAMINES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	c2e0a2d716f9	bf91a58a6c67	2f2a8bc083be	0.921875	1	1	term_survival:min
M3239d2ff57f8	12	1	3	['5906', '10235', '5909']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAP1_SIGNALLING']	5906;10235;5909	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAP1_SIGNALLING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	7e0f20447ea3	d6cd94f75ef1	3239d2ff57f8	0.96875	1	1	term_survival:min
M35356b03e52d	13	1	4	['2782', '10681', '5443', '4988']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_PROTEIN_ACTIVATION']	2782;10681;5443;4988	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_PROTEIN_ACTIVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	250d4f947e06	36790fa0e124	35356b03e52d	0.96875	1	1	term_survival:min
M3539f559b7f1	14	1	7	['6720', '6721', '1718', '4047', '4597', '6713', '7108']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CHOLESTEROL_BIOSYNTHESIS']	6720;6721;1718;4047;4597;6713;7108	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CHOLESTEROL_BIOSYNTHESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	85f6d3d83490	321a4548d025	3539f559b7f1	0.96875	1	1	term_survival:min
M35a786a18c3a	15	1	4	['10133', '4218', '7248', '9135']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TBC_RABGAPS']	10133;4218;7248;9135	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TBC_RABGAPS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	dcbdb7548107	dd668b8b71a3	35a786a18c3a	0.984375	1	1	term_survival:min
M397e57fb1af5	16	1	10	['6007', '6484', '10690', '2523', '2524', '2525', '6006', '8705', '8707', '8708']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS']	6007;6484;10690;2523;2524;2525;6006;8705;8707;8708	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	d2f771a022c0	027b56d7851d	397e57fb1af5	0.984375	1	1	term_survival:min
M39a4f7b2a753	17	1	4	['1736', '3028', '2091', '8568']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RRNA_PROCESSING']	1736;3028;2091;8568	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RRNA_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	564bfa3f500a	38d9aeb86b6b	39a4f7b2a753	0.953125	1	1	term_survival:min
M3a003cba1657	18	1	6	['2984', '5406', '1118', '276', '277', '8544']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION']	2984;5406;1118;276;277;8544	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DIGESTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	995bc218a1d7	51c953af3843	3a003cba1657	0.921875	1	1	term_survival:min
M3aa05162bd41	19	1	6	['37', '4706', '10965', '11332', '1622', '33']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION']	37;4706;10965;11332;1622;33	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	3c1c252f0ce1	2737c4472fa0	3aa05162bd41	0.84375	1	1	term_survival:min
M3bbb05c3bbdb	20	1	1	['4833']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES']	4833	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	641cf8a8ecc5	5af81363d22c	3bbb05c3bbdb	1.0	1	1	term_survival:min
M3e44686e3a61	21	1	9	['5595', '4088', '10272', '3624', '10589', '3623', '3625', '4089', '93']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_ACTIVIN']	5595;4088;10272;3624;10589;3623;3625;4089;93	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIGNALING_BY_ACTIVIN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	54523e032fed	88d359749de7	3e44686e3a61	0.953125	1	1	term_survival:min
M447301114be6	22	1	2	['2782', '10681']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42']	2782;10681	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	b8b5d14e1bd3	9cdac12f6a15	447301114be6	0.8125	1	1	term_survival:min
M46044c4defae	23	1	4	['3708', '1606', '8525', '9162']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS']	3708;1606;8525;9162	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	68a5ddd821fc	6503ce297867	46044c4defae	0.890625	1	1	term_survival:min
M46a15380dcb2	24	1	2	['6885', '5600']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION']	6885;5600	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	b7e82359d65c	d026c17e182b	46a15380dcb2	0.96875	1	1	term_survival:min
M4721b327356d	25	1	11	['6482', '2720', '10559', '6484', '10020', '10610', '4758', '6483', '7903', '8128']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM']	6482;2720;10559;6484;10020;10610;4758;6483;7903;8128	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SIALIC_ACID_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	d1efd3ee2261	701b0e379986	4721b327356d	0.953125	1	1	term_survival:min
M4765f1e72fa1	26	1	20	['8813', '8818', '1048', '2350', '8875', '10026', '1043', '1087', '10942', '249']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS']	8813;8818;1048;2350;8875;10026;1043;1087;10942;249	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	9e53002b5018	712185699ddd	4765f1e72fa1	0.90625	1	1	term_survival:min
M498d177d4011	27	1	8	['1278', '1277', '3818', '710', '11093', '2158', '2677', '8459']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DISEASES_OF_HEMOSTASIS']	1278;1277;3818;710;11093;2158;2677;8459	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DISEASES_OF_HEMOSTASIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	2b875ae141fd	75d4aba2e2a1	498d177d4011	1.0	1	1	term_survival:min
M4a17bf4ff1e6	28	2	6	['801', '5331', '3631', '9108', '3706', '3632']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INOSITOL_PHOSPHATE_METABOLISM', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL']	801;5331;3631;9108;3706;3632	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INOSITOL_PHOSPHATE_METABOLISM;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	f29c321c2b9f	051ed4048845	4a17bf4ff1e6	0.828125	2	2	term_survival:min
M549362ba1c76	29	1	7	['150', '10970', '10568', '1755', '5222', '6439', '6440']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SURFACTANT_METABOLISM']	150;10970;10568;1755;5222;6439;6440	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SURFACTANT_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	04f2d8690370	6181d9488352	549362ba1c76	1.0	1	1	term_survival:min
M5989840039c7	30	1	1	['6119']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS']	6119	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	f835f65160b0	517f3d558b40	5989840039c7	1.0	1	1	term_survival:min
M5ceab8900852	31	1	19	['1457', '5338', '9663', '1459', '2820', '43', '11343', '10162', '10809', '1103']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS']	1457;5338;9663;1459;2820;43;11343;10162;10809;1103	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	7fd47f7a415a	efb87337c982	5ceab8900852	0.84375	1	1	term_survival:min
M5ee86e3c6d1a	32	2	8	['4580', '10476', '10632', '4508', '4509', '498', '514', '539']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CRISTAE_FORMATION', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING']	4580;10476;10632;4508;4509;498;514;539	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_CRISTAE_FORMATION;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	8fbe4853b301	7c29c08e6dc1	5ee86e3c6d1a	0.96875	2	2	term_survival:min
M6a29fd570b00	33	2	9	['2172', '9663', '10226', '2820', '5499', '11343', '2169', '3991', '5346']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRIGLYCERIDE_CATABOLISM', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRIGLYCERIDE_METABOLISM']	2172;9663;10226;2820;5499;11343;2169;3991;5346	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRIGLYCERIDE_CATABOLISM;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRIGLYCERIDE_METABOLISM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	701306174d6e	eb883a1515d3	6a29fd570b00	0.953125	2	2	term_survival:min
M6cdc260ea9e3	34	1	1	['9978']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G']	9978	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	304e3c5ed91b	e18c36e959e0	6cdc260ea9e3	0.859375	1	1	term_survival:min
M7392ac6e1a22	35	2	11	['5062', '1828', '10134', '7082', '1830', '2339', '324', '3009', '660', '1676']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APOPTOTIC_EXECUTION_PHASE']	5062;1828;10134;7082;1830;2339;324;3009;660;1676	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_APOPTOTIC_EXECUTION_PHASE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	07e363bd2c0a	5674093765d2	7392ac6e1a22	0.953125	2	2	term_survival:min
M74d41cc16217	36	1	1	['4976']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_APOPTOSIS']	4976	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_REGULATION_OF_APOPTOSIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	3b4599c7f062	716f129dc341	74d41cc16217	0.890625	1	1	term_survival:min
M7baaf1849339	37	1	2	['1271', '1489']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING']	1271;1489	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	6415d77f5723	54ec24374cd8	7baaf1849339	0.859375	1	1	term_survival:min
M7f9aa378fccc	38	1	5	['3845', '801', '10434', '5588', '2342']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAS_PROCESSING']	3845;801;10434;5588;2342	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_RAS_PROCESSING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	d70b9c363ca9	0ce87d454d0c	7f9aa378fccc	0.921875	1	1	term_survival:min
M80a423a5f250	39	1	7	['5267', '1056', '1358', '2813', '3170', '3175', '6690']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS']	5267;1056;1358;2813;3170;3175;6690	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	ee60747f7f10	732b86350eba	80a423a5f250	0.953125	1	1	term_survival:min
M83de1dc44f83	40	1	3	['2182', '7923', '9200']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS']	2182;7923;9200	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	46902682edff	a74ed3e1bde4	83de1dc44f83	0.96875	1	1	term_survival:min
M86f9c04257ff	41	1	4	['1781', '5048', '10671', '5049']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC']	1781;5048;10671;5049	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	c58a7da85bfd	fca8d33232d8	86f9c04257ff	1.0	1	1	term_survival:min
M888caece7ded	42	2	4	['6709', '2934', '5756', '2059']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SENSORY_PROCESSING_OF_SOUND', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA']	6709;2934;5756;2059	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SENSORY_PROCESSING_OF_SOUND;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	f8d117d22587	c4a248106248	888caece7ded	0.953125	2	2	term_survival:min
M88f5da6ed94f	43	1	2	['348', '1282']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS']	348;1282	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	94cce384d863	914ac8639083	88f5da6ed94f	0.78125	1	1	term_survival:min
M8c3b83f72c8d	44	1	8	['6382', '6616', '6804', '9235', '1440', '3588', '5657', '6809']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_OTHER_INTERLEUKIN_SIGNALING']	6382;6616;6804;9235;1440;3588;5657;6809	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_OTHER_INTERLEUKIN_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	fc5a2de975d6	240e719add09	8c3b83f72c8d	0.984375	1	1	term_survival:min
M8cb7598fceef	45	5	13	['7157', '5111', '7029', '891', '10498', '993', '5933', '5934', '7153', '1263']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G0_AND_EARLY_G1', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G1_S_SPECIFIC_TRANSCRIPTION', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST', 'fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX']	7157;5111;7029;891;10498;993;5933;5934;7153;1263	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G0_AND_EARLY_G1;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_G1_S_SPECIFIC_TRANSCRIPTION;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST;fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	1c632d82c0c7	bb7ebc1d045f	8cb7598fceef	0.90625	5	5	term_survival:min
M946d528af165	46	1	2	['6734', '6727']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE']	6734;6727	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	62425a6fa415	86493f17ca6b	946d528af165	0.796875	1	1	term_survival:min
M9470c4622bfc	47	1	8	['5595', '5770', '2688', '2689', '2690', '5618', '8660', '8835']	['fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING']	5595;5770;2688;2689;2690;5618;8660;8835	fgsea_msigdb_C2_CP_REACTOME_entrez:REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.04	63	14	b96a13f1e533	c8459f1ab396	9470c4622bfc	0.921875	1	1	term_survival:min
