module_id	module_rank	n_terms	n_genes	rep_gene_ids	term_ids	rep_gene_ids_str	term_ids_str	module_method	module_requested_method	module_effective_method	module_min_shared_genes	module_jaccard_min	hub_filter_max_gene_term_degree	hub_filter_n_hubs	module_terms_hash12	module_genes_hash12	module_content_hash12	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source
M0aec5282ee3e	11	1	2	['4926', '5583']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION']	4926;5583	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	db2a86437dec	3950021a2ae8	0aec5282ee3e	0.796875	1	1	term_survival:min
M0e082d1775f4	12	1	5	['5770', '405', '9146', '6091', '8322']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY']	5770;405;9146;6091;8322	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	f6fc807f3462	9cf6177ba23e	0e082d1775f4	0.984375	1	1	term_survival:min
M0e0a3c79f5a8	13	1	2	['6636', '6629']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY']	6636;6629	fgsea_msigdb_C5_GO_BP_entrez:GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	8354c7b72ee9	175210b12120	0e0a3c79f5a8	0.75	1	1	term_survival:min
M0e3da006be1e	14	1	5	['2056', '847', '8861', '2235', '212']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_HEMOGLOBIN_METABOLIC_PROCESS']	2056;847;8861;2235;212	fgsea_msigdb_C5_GO_BP_entrez:GOBP_HEMOGLOBIN_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	ff01c8310007	d2eb8c47b51a	0e3da006be1e	0.8125	1	1	term_survival:min
M0e4c964b5990	15	1	7	['948', '952', '337', '4535', '5587', '4257', '2878']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_HYDROPEROXIDE']	948;952;337;4535;5587;4257;2878	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_HYDROPEROXIDE	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	53ea316655aa	fdd5fef6fd7e	0e4c964b5990	1.0	1	1	term_survival:min
M0e91d71f432a	16	1	4	['9353', '101', '6386', '11037']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION']	9353;101;6386;11037	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	145e344a4f9e	d5aaa2731d91	0e91d71f432a	0.890625	1	1	term_survival:min
M0ed7e142912d	17	1	4	['585', '8195', '429', '4967']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SUBPALLIUM_DEVELOPMENT']	585;8195;429;4967	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SUBPALLIUM_DEVELOPMENT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	797473015454	a0c8cf748541	0ed7e142912d	0.96875	1	1	term_survival:min
M0ee790722337	18	1	6	['4780', '1646', '1549', '8574', '7306', '400']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SECONDARY_METABOLIC_PROCESS']	4780;1646;1549;8574;7306;400	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SECONDARY_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	9f27a363fcea	bb60d40569f7	0ee790722337	1.0	1	1	term_survival:min
M1080a6cbfc22	19	2	7	['3304', '9529', '6653', '10049', '5706', '9627', '5705']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_INCLUSION_BODY_ASSEMBLY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY']	3304;9529;6653;10049;5706;9627;5705	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INCLUSION_BODY_ASSEMBLY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	717c7b8530e9	11ddd97e9c46	1080a6cbfc22	0.9375	2	2	term_survival:min
M11601b21b971	20	1	17	['6647', '3297', '1584', '2796', '10060', '477', '11093', '1585', '1740', '4297']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_POTASSIUM_ION']	6647;3297;1584;2796;10060;477;11093;1585;1740;4297	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_POTASSIUM_ION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	e6a19424f985	66674fedf129	11601b21b971	0.953125	1	1	term_survival:min
M11be739e0bdf	21	3	22	['5770', '5771', '5795', '1843', '5536', '5499', '7023', '8555', '5802', '6317']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DEPHOSPHORYLATION']	5770;5771;5795;1843;5536;5499;7023;8555;5802;6317	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DEPHOSPHORYLATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	42221441a651	f344510432b3	11be739e0bdf	0.78125	3	3	term_survival:min
M1292fbc2c441	22	1	4	['9699', '8867', '9783', '8775']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SYNAPTIC_VESICLE_PRIMING']	9699;8867;9783;8775	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SYNAPTIC_VESICLE_PRIMING	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	57743d4ec675	fa869d8af1ea	1292fbc2c441	1.0	1	1	term_survival:min
M13ca3e0cb68c	23	1	11	['3566', '8870', '3265', '3662', '951', '3394', '958', '602', '383', '1667']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_PROTOZOAN']	3566;8870;3265;3662;951;3394;958;602;383;1667	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_PROTOZOAN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	9113be38a9f4	a766dcbbcee4	13ca3e0cb68c	0.875	1	1	term_survival:min
M147c0c92272d	24	1	4	['10013', '1392', '2805', '5972']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS']	10013;1392;2805;5972	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	169a53a58663	d06c0386f15e	147c0c92272d	0.9375	1	1	term_survival:min
M14b3f3e874c4	25	9	24	['811', '5641', '1785', '1514', '3134', '3416', '567', '3105', '7454', '8284']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION']	811;5641;1785;1514;3134;3416;567;3105;7454;8284	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN;fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	7cfd522b43b9	4053dadc6711	14b3f3e874c4	0.875	9	9	term_survival:min
M14d7f7e63e46	26	1	2	['3684', '2856']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY']	3684;2856	fgsea_msigdb_C5_GO_BP_entrez:GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	96d13c06c022	129bef383e22	14d7f7e63e46	0.859375	1	1	term_survival:min
M16a07d041c5f	27	1	3	['2316', '1761', '5872']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_SERTOLI_CELL_DIFFERENTIATION']	2316;1761;5872	fgsea_msigdb_C5_GO_BP_entrez:GOBP_SERTOLI_CELL_DIFFERENTIATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	c36816f8bfba	eefbef36fb4f	16a07d041c5f	0.953125	1	1	term_survival:min
M176909543d10	28	1	1	['4838']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD']	4838	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	9d1463dd88b5	3eaabc8ccc9d	176909543d10	1.0	1	1	term_survival:min
M17d36bcf017a	29	1	5	['7305', '3566', '1432', '10938', '4654']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION']	7305;3566;1432;10938;4654	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	3cd482fb4e94	3f0e74a2e45b	17d36bcf017a	0.984375	1	1	term_survival:min
M196685bb941e	30	1	4	['1392', '406', '9967', '6097']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM']	1392;406;9967;6097	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	50f32c6d9aa6	5993cd67e588	196685bb941e	0.96875	1	1	term_survival:min
M1a2285e9f1a1	31	2	6	['5604', '357', '583', '10540', '434', '9230']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PIGMENT_GRANULE_LOCALIZATION']	5604;357;583;10540;434;9230	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_PIGMENT_GRANULE_LOCALIZATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	4faa925677b6	7aacc001efb6	1a2285e9f1a1	0.765625	2	2	term_survival:min
M1b09a7a9caed	32	1	4	['8013', '4504', '3953', '595']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEPTIN']	8013;4504;3953;595	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_LEPTIN	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	8b4d110e00a5	901ef8b21bb1	1b09a7a9caed	0.90625	1	1	term_survival:min
M1f7c7d34cafb	33	2	10	['7415', '952', '2805', '2023', '8604', '2806', '4967', '3620', '8402', '2820']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_NADH_METABOLIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_NAD_METABOLIC_PROCESS']	7415;952;2805;2023;8604;2806;4967;3620;8402;2820	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NADH_METABOLIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_NAD_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	2c9d12afdddd	c0b85c27862d	1f7c7d34cafb	0.828125	2	2	term_survival:min
M201754778ee0	34	1	4	['7471', '2691', '3486', '3484']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY']	7471;2691;3486;3484	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	49fb85cc6d2e	1f82783a3d92	201754778ee0	0.96875	1	1	term_survival:min
M2031580b3a46	35	1	2	['5499', '3860']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS']	5499;3860	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	b00e205822af	49a650a09c2e	2031580b3a46	0.78125	1	1	term_survival:min
M214eb76ce632	36	2	39	['150', '2150', '387', '1452', '25', '613', '10507', '185', '2149', '345']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION']	150;2150;387;1452;25;613;10507;185;2149;345	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION;fgsea_msigdb_C5_GO_BP_entrez:GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	d6934e19c465	9e233cc543ed	214eb76ce632	0.921875	2	2	term_survival:min
M22bc2c4f1d45	37	1	1	['5255']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS']	5255	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	9737475e2b28	a4cc876b9c67	22bc2c4f1d45	0.984375	1	1	term_survival:min
M23c7a4fefa39	38	1	1	['7755']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS']	7755	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	1696de37e1ce	07bc9883c1fb	23c7a4fefa39	0.78125	1	1	term_survival:min
M2497385a0696	39	1	7	['7351', '6547', '7350', '3329', '8034', '293', '5250']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT']	7351;6547;7350;3329;8034;293;5250	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	085793f88d78	0d14344f9d4b	2497385a0696	0.984375	1	1	term_survival:min
M27a8ea9f79e5	40	1	3	['7476', '4057', '5310']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELL_AGGREGATION']	7476;4057;5310	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELL_AGGREGATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	71edaa1eb5fe	a5499162724d	27a8ea9f79e5	0.953125	1	1	term_survival:min
M2a589ee97d10	41	1	2	['4057', '6261']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANIMAL_ORGAN_MATURATION']	4057;6261	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANIMAL_ORGAN_MATURATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	2aa3f921f53d	9f548f939c03	2a589ee97d10	0.921875	1	1	term_survival:min
M2abeb6b81ce0	42	4	25	['596', '3569', '5925', '5294', '677', '3651', '10498', '25', '7110', '4864']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_HEPATOCYTE_APOPTOTIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS', 'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS']	596;3569;5925;5294;677;3651;10498;25;7110;4864	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_HEPATOCYTE_APOPTOTIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS;fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	f9b5320c074c	9498e51933ef	2abeb6b81ce0	0.90625	4	4	term_survival:min
M2ac6392a3299	43	1	1	['3735']	['fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION']	3735	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	term_jaccard_cc	term_jaccard_cc	term_jaccard_cc	3	0.1	162	22	f15996f545f7	cf6f8c91b5f4	2ac6392a3299	0.921875	1	1	term_survival:min
